"animal","X","Y","frameID","quadrant"
"blue",453.23155,370.3265,757,2
"blue",453.20475,370.3265,758,2
"blue",453.18615,370.3265,759,2
"blue",453.1827,370.3265,760,2
"blue",453.1623,370.3265,761,2
"blue",453.13125,370.3321,762,2
"blue",453.11305,370.3321,763,2
"blue",453.09795,370.3321,764,2
"blue",453.0902,370.35245,765,2
"blue",453.0902,370.35245,766,2
"blue",453.0902,370.35245,767,2
"blue",453.0902,370.35245,768,2
"blue",453.0902,370.35245,769,2
"blue",453.0902,370.35245,770,2
"blue",453.0902,370.35245,771,2
"blue",453.0902,370.35245,772,2
"blue",453.0902,370.35245,773,2
"blue",453.0902,370.35245,774,2
"blue",453.0902,370.35245,775,2
"blue",453.0902,370.35245,776,2
"blue",453.0902,370.35245,777,2
"blue",453.0902,370.35245,778,2
"blue",453.0902,370.35245,779,2
"blue",453.0902,370.35245,780,2
"blue",453.0902,370.35245,781,2
"blue",453.0853,370.35245,782,2
"blue",453.0819,370.35245,783,2
"blue",453.0761,370.35245,784,2
"blue",453.04585,370.35245,785,2
"blue",453.011,370.37875,786,2
"blue",453.011,370.38555,787,2
"blue",453.011,370.38555,788,2
"blue",453.011,370.45645,789,2
"blue",453.011,370.5617,790,2
"blue",453.011,370.58795,791,2
"blue",453.01885,370.6668,792,2
"blue",453.01885,370.9413,793,2
"blue",453.01885,371.1661,794,2
"blue",453.01885,371.2528,795,2
"blue",453.01885,371.3691,796,2
"blue",453.041,371.4767,797,2
"blue",453.05985,371.7257,798,2
"blue",453.05985,371.94725,799,2
"blue",453.05985,371.94835,800,2
"blue",453.0745,371.9666,801,2
"blue",453.07845,371.9666,802,2
"blue",453.0872,371.9666,803,2
"blue",453.09535,371.9666,804,2
"blue",453.09535,371.9698,805,2
"blue",453.09535,371.9823,806,2
"blue",453.11015,371.997,807,2
"blue",453.12425,372.00275,808,2
"blue",453.1273,372.01235,809,2
"blue",453.14315,372.01235,810,2
"blue",453.1609,372.01235,811,2
"blue",453.17305,372.01235,812,2
"blue",453.18445,372.01235,813,2
"blue",453.18445,372.01235,814,2
"blue",453.18445,372.01235,815,2
"blue",453.18445,372.01235,816,2
"blue",453.18445,372.01315,817,2
"blue",453.18445,372.01315,818,2
"blue",453.1948,372.01315,819,2
"blue",453.1948,372.01315,820,2
"blue",453.20505,372.01315,821,2
"blue",453.2252,372.01315,822,2
"blue",453.26265,372.01315,823,2
"blue",453.26265,372.01315,824,2
"blue",453.26265,372.01315,825,2
"blue",453.2252,372.01315,826,2
"blue",453.20505,372.01315,827,2
"blue",453.1948,372.01315,828,2
"blue",453.1948,372.0042,829,2
"blue",453.18445,372.0032,830,2
"blue",453.18275,372.00255,831,2
"blue",453.173,371.997,832,2
"blue",453.1609,371.997,833,2
"blue",453.14675,371.997,834,2
"blue",453.1314,371.997,835,2
"blue",453.1277,371.997,836,2
"blue",453.1272,371.997,837,2
"blue",453.12425,371.997,838,2
"blue",453.1059,371.997,839,2
"blue",453.0862,371.997,840,2
"blue",453.07845,372.00255,841,2
"blue",453.0745,372.0032,842,2
"blue",453.0745,372.0032,843,2
"blue",453.0745,372.0032,844,2
"blue",453.0745,372.0032,845,2
"blue",453.0745,372.0032,846,2
"blue",453.0745,372.0032,847,2
"blue",453.0732,372.0032,848,2
"blue",453.059,372.0042,849,2
"blue",453.059,372.01315,850,2
"blue",453.0338,372.02275,851,2
"blue",453.01745,372.03145,852,2
"blue",453.01255,372.03145,853,2
"blue",453.004,372.03145,854,2
"blue",452.9958,372.03145,855,2
"blue",452.944,372.03145,856,2
"blue",452.87755,372.03145,857,2
"blue",452.8354,372.03145,858,2
"blue",452.73685,372.04615,859,2
"blue",452.61805,372.11055,860,2
"blue",452.5094,372.19215,861,2
"blue",452.1254,372.6469,862,2
"blue",451.76525,373.2979,863,2
"blue",451.61235,373.6627,864,2
"blue",451.1929,373.9729,865,2
"blue",450.31555,374.187,866,2
"blue",449.4679,374.187,867,2
"blue",449.1352,374.187,868,2
"blue",448.91105,374.187,869,2
"blue",448.7156,374.22785,870,2
"blue",448.5557,374.22785,871,2
"blue",448.41155,374.22785,872,2
"blue",448.29635,374.22785,873,2
"blue",448.179,374.22785,874,2
"blue",448.0548,374.22785,875,2
"blue",447.68325,374.22785,876,2
"blue",447.41335,374.22785,877,2
"blue",447.3926,374.22785,878,2
"blue",447.0377,374.22785,879,2
"blue",446.62055,374.22785,880,2
"blue",446.52095,374.22785,881,2
"blue",446.2205,374.22785,882,2
"blue",445.85715,374.22785,883,2
"blue",445.7459,374.22785,884,2
"blue",445.6978,374.22785,885,2
"blue",445.5995,374.22785,886,2
"blue",445.50655,374.22785,887,2
"blue",445.4737,374.22785,888,2
"blue",445.36705,374.22785,889,2
"blue",445.1719,374.22785,890,2
"blue",445.0431,374.22785,891,2
"blue",445.011,374.22785,892,2
"blue",445.00285,374.22785,893,2
"blue",444.9802,374.22785,894,2
"blue",444.9216,374.22785,895,2
"blue",444.8219,374.18005,896,2
"blue",444.75605,374.09635,897,2
"blue",444.7326,374.031,898,2
"blue",444.7106,373.90195,899,2
"blue",444.6588,373.78325,900,2
"blue",444.5914,373.7391,901,2
"blue",444.56295,373.6001,902,2
"blue",444.5244,373.47625,903,2
"blue",444.4903,373.4494,904,2
"blue",444.48145,373.4376,905,2
"blue",444.46425,373.42955,906,2
"blue",444.44095,373.3434,907,2
"blue",444.4215,373.10025,908,2
"blue",444.40755,372.78465,909,2
"blue",444.40325,372.61295,910,2
"blue",444.4005,372.5418,911,2
"blue",444.389,372.48695,912,2
"blue",444.33755,372.47635,913,2
"blue",444.2731,372.4396,914,2
"blue",444.23865,372.33135,915,2
"blue",444.2079,372.26835,916,2
"blue",444.15565,372.21895,917,2
"blue",444.1204,372.17765,918,2
"blue",444.03735,372.1473,919,2
"blue",443.93595,372.1172,920,2
"blue",443.93595,372.10245,921,2
"blue",443.93595,372.07215,922,2
"blue",443.93595,372.0394,923,2
"blue",443.93595,372.02265,924,2
"blue",443.93595,371.978,925,2
"blue",443.93595,371.9181,926,2
"blue",443.93595,371.8923,927,2
"blue",443.93595,371.8847,928,2
"blue",443.93595,371.8782,929,2
"blue",443.93595,371.85545,930,2
"blue",443.93595,371.8344,931,2
"blue",443.93595,371.8338,932,2
"blue",443.93595,371.82645,933,2
"blue",443.93595,371.79675,934,2
"blue",443.93595,371.79675,935,2
"blue",443.93595,371.79475,936,2
"blue",444.03735,371.79475,937,2
"blue",444.1204,371.79475,938,2
"blue",444.15565,371.79475,939,2
"blue",444.2079,371.79475,940,2
"blue",444.23865,371.79475,941,2
"blue",444.2731,371.79475,942,2
"blue",444.33755,371.77525,943,2
"blue",444.36465,371.77525,944,2
"blue",444.44095,371.77525,945,2
"blue",444.4663,371.77525,946,2
"blue",444.4663,371.77525,947,2
"blue",444.44095,371.77525,948,2
"blue",444.36465,371.77525,949,2
"blue",444.2731,371.77525,950,2
"blue",444.23865,371.77525,951,2
"blue",444.17265,371.77525,952,2
"blue",444.10155,371.7401,953,2
"blue",444.0212,371.70275,954,2
"blue",443.93595,371.6774,955,2
"blue",443.8927,371.65315,956,2
"blue",443.7379,371.6495,957,2
"blue",443.5723,371.6495,958,2
"blue",443.47525,371.6495,959,2
"blue",443.47525,371.63595,960,2
"blue",443.47525,371.6027,961,2
"blue",443.44095,371.6027,962,2
"blue",443.34385,371.6027,963,2
"blue",443.33945,371.6027,964,2
"blue",443.32225,371.6027,965,2
"blue",443.313,371.6027,966,2
"blue",443.313,371.6027,967,2
"blue",443.313,371.6027,968,2
"blue",443.313,371.5717,969,2
"blue",443.313,371.5312,970,2
"blue",443.313,371.48735,971,2
"blue",443.313,371.46775,972,2
"blue",443.313,371.4531,973,2
"blue",443.313,371.4236,974,2
"blue",443.313,371.38135,975,2
"blue",443.313,371.3516,976,2
"blue",443.313,371.3175,977,2
"blue",443.313,371.26515,978,2
"blue",443.313,371.22995,979,2
"blue",443.313,371.21835,980,2
"blue",443.1173,371.21835,981,2
"blue",442.89585,371.1982,982,2
"blue",442.66365,371.1982,983,2
"blue",442.30905,371.1982,984,2
"blue",441.83435,371.2288,985,2
"blue",441.5163,371.2288,986,2
"blue",441.49225,371.26755,987,2
"blue",441.49225,371.3063,988,2
"blue",441.49225,371.32345,989,2
"blue",441.38975,371.32345,990,2
"blue",441.3464,371.32345,991,2
"blue",441.3194,371.32345,992,2
"blue",441.28175,371.32345,993,2
"blue",441.24585,371.32345,994,2
"blue",441.2335,371.32345,995,2
"blue",441.15965,371.32345,996,2
"blue",441.04565,371.32345,997,2
"blue",440.97985,371.32345,998,2
"blue",440.78755,371.32345,999,2
"blue",440.5853,371.32345,1000,2
"blue",440.5471,371.32345,1001,2
"blue",440.50535,371.32345,1002,2
"blue",440.47715,371.32345,1003,2
"blue",440.4686,371.32345,1004,2
"blue",440.45005,371.32345,1005,2
"blue",440.42955,371.32345,1006,2
"blue",440.41485,371.32345,1007,2
"blue",440.39965,371.32345,1008,2
"blue",440.3699,371.32345,1009,2
"blue",440.32575,371.32345,1010,2
"blue",440.2843,371.32345,1011,2
"blue",440.2373,371.32345,1012,2
"blue",440.18085,371.32345,1013,2
"blue",440.14875,371.32345,1014,2
"blue",440.1118,371.5255,1015,2
"blue",440.0368,371.7501,1016,2
"blue",439.9643,371.91355,1017,2
"blue",439.92955,372.12095,1018,2
"blue",439.89825,372.29695,1019,2
"blue",439.86565,372.4809,1020,2
"blue",439.8492,372.72425,1021,2
"blue",439.8255,372.7445,1022,2
"blue",439.8078,372.7445,1023,2
"blue",439.794,372.7445,1024,2
"blue",439.77755,372.7445,1025,2
"blue",439.7647,372.7445,1026,2
"blue",439.6933,372.7445,1027,2
"blue",439.60285,372.7445,1028,2
"blue",439.5736,372.7445,1029,2
"blue",439.5708,372.7445,1030,2
"blue",439.56825,372.7445,1031,2
"blue",439.4787,372.7445,1032,2
"blue",439.17725,372.7445,1033,2
"blue",438.94075,372.7445,1034,2
"blue",438.8942,372.7445,1035,2
"blue",438.8339,372.7445,1036,2
"blue",438.79585,372.7445,1037,2
"blue",438.79335,372.7445,1038,2
"blue",438.78325,372.7445,1039,2
"blue",438.76285,372.7445,1040,2
"blue",438.69625,372.7445,1041,2
"blue",438.63385,372.7445,1042,2
"blue",438.5237,372.7445,1043,2
"blue",438.42035,372.7445,1044,2
"blue",438.41835,372.7445,1045,2
"blue",438.41515,372.7445,1046,2
"blue",438.4112,372.7445,1047,2
"blue",438.3618,372.7445,1048,2
"blue",438.2728,372.7445,1049,2
"blue",438.2154,372.7445,1050,2
"blue",438.16,372.7445,1051,2
"blue",438.14925,372.5741,1052,2
"blue",438.1358,372.47725,1053,2
"blue",438.1358,372.38675,1054,2
"blue",438.1358,372.35875,1055,2
"blue",438.11705,372.2638,1056,2
"blue",438.09925,372.17695,1057,2
"blue",438.09925,372.1571,1058,2
"blue",438.09925,372.10605,1059,2
"blue",438.0914,372.06775,1060,2
"blue",438.08325,372.04735,1061,2
"blue",438.0703,372.0309,1062,2
"blue",438.0703,372.0171,1063,2
"blue",438.0525,371.99955,1064,2
"blue",438.04055,371.9858,1065,2
"blue",438.04055,371.9756,1066,2
"blue",438.04055,371.97135,1067,2
"blue",438.04055,371.95905,1068,2
"blue",438.04055,371.94055,1069,2
"blue",438.04055,371.9283,1070,2
"blue",438.04055,371.9283,1071,2
"blue",438.04055,371.9283,1072,2
"blue",438.04055,371.91895,1073,2
"blue",438.04055,371.9082,1074,2
"blue",438.04055,371.9082,1075,2
"blue",438.04055,371.9015,1076,2
"blue",438.04055,371.9015,1077,2
"blue",438.04055,371.9015,1078,2
"blue",438.04055,371.9015,1079,2
"blue",438.04055,371.9015,1080,2
"blue",438.04055,371.9015,1081,2
"blue",438.04055,371.9015,1082,2
"blue",438.04055,371.9015,1083,2
"blue",438.04055,371.9082,1084,2
"blue",438.0525,371.91895,1085,2
"blue",438.07115,371.91895,1086,2
"blue",438.0914,371.9082,1087,2
"blue",438.09995,371.91895,1088,2
"blue",438.12655,371.91895,1089,2
"blue",438.16535,371.91895,1090,2
"blue",438.2211,371.9082,1091,2
"blue",438.2687,371.9082,1092,2
"blue",438.2822,371.9015,1093,2
"blue",438.29065,371.89735,1094,2
"blue",438.2931,371.893,1095,2
"blue",438.2958,371.8756,1096,2
"blue",438.3427,371.8524,1097,2
"blue",438.42135,371.8524,1098,2
"blue",438.45595,371.8524,1099,2
"blue",438.47065,371.83945,1100,2
"blue",438.48605,371.8278,1101,2
"blue",438.5079,371.81615,1102,2
"blue",438.54145,371.80475,1103,2
"blue",438.6116,371.79365,1104,2
"blue",438.77165,371.76705,1105,2
"blue",438.8763,371.76705,1106,2
"blue",438.927,371.76705,1107,2
"blue",438.97835,371.73005,1108,2
"blue",438.99355,371.71275,1109,2
"blue",439.0081,371.70295,1110,2
"blue",439.0239,371.70295,1111,2
"blue",439.0625,371.6918,1112,2
"blue",439.10815,371.70295,1113,2
"blue",439.1342,371.74975,1114,2
"blue",439.1385,371.7631,1115,2
"blue",439.1461,371.7631,1116,2
"blue",439.15535,371.79125,1117,2
"blue",439.20195,371.77925,1118,2
"blue",439.2498,371.7511,1119,2
"blue",439.2498,371.7243,1120,2
"blue",439.2498,371.7029,1121,2
"blue",439.2498,371.6918,1122,2
"blue",439.2498,371.6918,1123,2
"blue",439.2498,371.6813,1124,2
"blue",439.2498,371.6813,1125,2
"blue",439.2498,371.66505,1126,2
"blue",439.2498,371.65315,1127,2
"blue",439.2498,371.63805,1128,2
"blue",439.2498,371.6245,1129,2
"blue",439.2498,371.6154,1130,2
"blue",439.2498,371.6138,1131,2
"blue",439.2498,371.61255,1132,2
"blue",439.2498,371.61055,1133,2
"blue",439.2498,371.60575,1134,2
"blue",439.2498,371.59555,1135,2
"blue",439.2498,371.57815,1136,2
"blue",439.2498,371.55225,1137,2
"blue",439.2498,371.5207,1138,2
"blue",439.2498,371.49575,1139,2
"blue",439.2498,371.48105,1140,2
"blue",439.2498,371.4703,1141,2
"blue",439.2498,371.45095,1142,2
"blue",439.2498,371.43355,1143,2
"blue",439.2498,371.4248,1144,2
"blue",439.2498,371.41235,1145,2
"blue",439.2498,371.40525,1146,2
"blue",439.2498,371.39025,1147,2
"blue",439.22085,371.26905,1148,2
"blue",439.17425,371.01555,1149,2
"blue",439.0296,370.8127,1150,2
"blue",438.91315,370.6901,1151,2
"blue",438.90335,370.5365,1152,2
"blue",438.87845,370.36795,1153,2
"blue",438.84685,370.2768,1154,2
"blue",438.8256,370.26045,1155,2
"blue",438.8146,370.2485,1156,2
"blue",438.8146,370.2264,1157,2
"blue",438.8146,370.14645,1158,2
"blue",438.8146,370.05825,1159,2
"blue",438.8146,370.03155,1160,2
"blue",438.8146,369.9676,1161,2
"blue",438.8146,369.891,1162,2
"blue",438.8146,369.8741,1163,2
"blue",438.8146,369.7854,1164,2
"blue",438.8146,369.64145,1165,2
"blue",438.8146,369.5653,1166,2
"blue",438.8146,369.53295,1167,2
"blue",438.8146,369.51455,1168,2
"blue",438.8146,369.5097,1169,2
"blue",438.8146,369.49435,1170,2
"blue",438.8146,369.47145,1171,2
"blue",438.8146,369.45035,1172,2
"blue",438.8146,369.4235,1173,2
"blue",438.8146,369.4064,1174,2
"blue",438.8146,369.39985,1175,2
"blue",438.8146,369.3932,1176,2
"blue",438.8146,369.38875,1177,2
"blue",438.8146,369.3859,1178,2
"blue",438.8146,369.3795,1179,2
"blue",438.8146,369.3754,1180,2
"blue",438.8146,369.3736,1181,2
"blue",438.8259,369.36925,1182,2
"blue",438.84685,369.34435,1183,2
"blue",438.8573,369.3112,1184,2
"blue",438.86315,369.1831,1185,2
"blue",438.8731,369.03855,1186,2
"blue",438.8889,368.9812,1187,2
"blue",438.9099,368.5654,1188,2
"blue",439.2013,368.0139,1189,2
"blue",439.76745,367.63265,1190,2
"blue",440.13555,367.46175,1191,2
"blue",440.21915,367.3853,1192,2
"blue",440.222,367.33435,1193,2
"blue",440.2249,367.33435,1194,2
"blue",440.2249,367.33435,1195,2
"blue",440.2249,367.3251,1196,2
"blue",440.2249,367.3251,1197,2
"blue",440.22885,367.3251,1198,2
"blue",440.2409,367.3251,1199,2
"blue",440.2527,367.3251,1200,2
"blue",440.26425,367.3251,1201,2
"blue",440.27645,367.3251,1202,2
"blue",440.28315,367.3251,1203,2
"blue",440.2874,367.3251,1204,2
"blue",440.2944,367.3251,1205,2
"blue",440.29965,367.3251,1206,2
"blue",440.3004,367.3251,1207,2
"blue",440.3107,367.3251,1208,2
"blue",440.3241,367.3251,1209,2
"blue",440.32825,367.3251,1210,2
"blue",440.32985,367.3251,1211,2
"blue",440.3335,367.3251,1212,2
"blue",440.3359,367.3251,1213,2
"blue",440.33735,367.3251,1214,2
"blue",440.343,367.3251,1215,2
"blue",440.3617,367.3251,1216,2
"blue",440.3787,367.3251,1217,2
"blue",440.383,367.3251,1218,2
"blue",440.3877,367.3251,1219,2
"blue",440.39115,367.3251,1220,2
"blue",440.39225,367.34415,1221,2
"blue",440.39715,367.35515,1222,2
"blue",440.40235,367.38705,1223,2
"blue",440.4132,367.4378,1224,2
"blue",440.4478,367.47675,1225,2
"blue",440.4478,367.5007,1226,2
"blue",440.4478,367.5073,1227,2
"blue",440.4478,367.5309,1228,2
"blue",440.4478,367.6018,1229,2
"blue",440.4478,367.7791,1230,2
"blue",440.4478,368.00835,1231,2
"blue",440.4478,368.12485,1232,2
"blue",440.4478,368.14885,1233,2
"blue",440.4478,368.1607,1234,2
"blue",440.4478,368.1771,1235,2
"blue",440.4478,368.1894,1236,2
"blue",440.4478,368.21655,1237,2
"blue",440.4478,368.24855,1238,2
"blue",440.4478,368.25885,1239,2
"blue",440.4478,368.26875,1240,2
"blue",440.4478,368.29005,1241,2
"blue",440.4478,368.31335,1242,2
"blue",440.4132,368.34955,1243,2
"blue",440.40235,368.3847,1244,2
"blue",440.39715,368.3927,1245,2
"blue",440.39225,368.4086,1246,2
"blue",440.39225,368.4393,1247,2
"blue",440.39225,368.4578,1248,2
"blue",440.39225,368.46545,1249,2
"blue",440.39225,368.5704,1250,2
"blue",440.39715,368.64215,1251,2
"blue",440.41235,368.67525,1252,2
"blue",440.4478,368.72545,1253,2
"blue",440.50375,368.82795,1254,2
"blue",440.5476,368.91195,1255,2
"blue",440.5887,368.98485,1256,2
"blue",440.62475,369.0388,1257,2
"blue",440.6378,369.11625,1258,2
"blue",440.7036,369.2307,1259,2
"blue",440.77825,369.2749,1260,2
"blue",440.8009,369.30355,1261,2
"blue",440.80975,369.3648,1262,2
"blue",440.81165,369.46455,1263,2
"blue",440.8197,369.534,1264,2
"blue",440.84455,369.53875,1265,2
"blue",440.8771,369.56955,1266,2
"blue",440.9078,369.6085,1267,2
"blue",440.93125,369.64585,1268,2
"blue",440.94445,369.678,1269,2
"blue",440.95135,369.7005,1270,2
"blue",440.9598,369.7005,1271,2
"blue",440.969,369.7005,1272,2
"blue",440.982,369.7005,1273,2
"blue",440.99845,369.7228,1274,2
"blue",441.0219,369.7322,1275,2
"blue",441.04425,369.744,1276,2
"blue",441.06805,369.744,1277,2
"blue",441.08865,369.744,1278,2
"blue",441.09345,369.744,1279,2
"blue",441.13045,369.744,1280,2
"blue",441.13045,369.76335,1281,2
"blue",441.13045,369.78515,1282,2
"blue",441.18905,369.795,1283,2
"blue",441.18905,369.79905,1284,2
"blue",441.18905,369.8276,1285,2
"blue",441.2589,369.85285,1286,2
"blue",441.36125,369.8646,1287,2
"blue",441.48175,369.9018,1288,2
"blue",441.72755,369.9333,1289,2
"blue",442.2,369.9433,1290,2
"blue",442.8205,369.9522,1291,2
"blue",443.4512,369.9698,1292,2
"blue",443.90565,369.9837,1293,2
"blue",444.271,370.00165,1294,2
"blue",444.4966,370.01875,1295,2
"blue",444.71095,370.0556,1296,2
"blue",444.92,370.09655,1297,2
"blue",445.12155,370.1235,1298,2
"blue",445.45815,370.16625,1299,2
"blue",445.64555,370.19005,1300,2
"blue",445.866,370.19555,1301,2
"blue",446.22325,370.25535,1302,2
"blue",446.77285,370.341,1303,2
"blue",447.3373,370.37035,1304,2
"blue",447.69335,370.4364,1305,2
"blue",447.96965,370.50855,1306,2
"blue",448.12885,370.5171,1307,2
"blue",448.3329,370.6672,1308,2
"blue",448.54775,370.992,1309,2
"blue",448.7923,371.2183,1310,2
"blue",449.0227,371.2703,1311,2
"blue",449.11215,371.4125,1312,2
"blue",449.1876,371.59135,1313,2
"blue",449.3052,371.59135,1314,2
"blue",449.41865,371.59135,1315,2
"blue",449.4469,371.59275,1316,2
"blue",449.74425,371.64955,1317,2
"blue",450.0874,371.69015,1318,2
"blue",450.13905,371.75105,1319,2
"blue",450.17765,371.75105,1320,2
"blue",450.23,371.75105,1321,2
"blue",450.2729,371.75105,1322,2
"blue",450.37365,371.75105,1323,2
"blue",450.45105,371.75105,1324,2
"blue",450.48955,371.75105,1325,2
"blue",450.5238,371.75105,1326,2
"blue",450.52945,371.75105,1327,2
"blue",450.5409,371.75105,1328,2
"blue",450.5658,371.75105,1329,2
"blue",450.597,371.75105,1330,2
"blue",450.67815,371.75105,1331,2
"blue",450.77815,371.79715,1332,2
"blue",450.8237,371.8148,1333,2
"blue",450.8403,371.8304,1334,2
"blue",450.857,371.85785,1335,2
"blue",450.88895,371.88165,1336,2
"blue",450.94145,371.90435,1337,2
"blue",450.9977,371.94615,1338,2
"blue",451.1116,371.9743,1339,2
"blue",451.2125,372.00765,1340,2
"blue",451.2267,372.03845,1341,2
"blue",451.3703,372.03845,1342,2
"blue",451.52085,372.03845,1343,2
"blue",451.55985,372.03845,1344,2
"blue",451.6184,372.103,1345,2
"blue",451.6222,372.231,1346,2
"blue",451.6222,372.29875,1347,2
"blue",451.7777,372.29875,1348,2
"blue",451.7777,372.29875,1349,2
"blue",451.7777,372.29875,1350,2
"blue",451.7777,372.29875,1351,2
"blue",451.7777,372.29875,1352,2
"blue",451.7777,372.29875,1353,2
"blue",451.7777,372.29875,1354,2
"blue",451.7777,372.29875,1355,2
"blue",451.7777,372.29875,1356,2
"blue",451.7777,372.29875,1357,2
"blue",451.7777,372.29875,1358,2
"blue",451.7777,372.29875,1359,2
"blue",451.7777,372.29875,1360,2
"blue",451.7777,372.29875,1361,2
"blue",451.7777,372.29875,1362,2
"blue",451.7777,372.29875,1363,2
"blue",451.7777,372.29875,1364,2
"blue",451.7777,372.32065,1365,2
"blue",451.7777,372.3664,1366,2
